Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,segment
16908,632,1,12.6295,1,1,2,112,Hibernating
16910,1,1,2.1496153846153847,5,1,1,511,New Customers
16911,545,2,7.292857142857143,1,2,1,121,Hibernating
16912,44,11,25.65414814814815,4,5,4,454,Champions
16913,200,3,23.550555555555555,3,3,4,334,Potential Loyalists
16915,37,7,9.340526315789473,5,4,2,542,Loyal
16916,282,3,4.348941176470588,2,3,1,231,At Risk
16917,186,2,34.163877551020406,3,2,5,325,Potential Loyalists
16918,5,13,7.0145862884160755,5,5,1,551,Loyal
16919,66,24,8.009234375,4,5,1,451,Loyal
16920,321,1,15.454347826086956,2,1,2,212,Hibernating
16921,352,2,7.586176470588235,1,2,1,121,Hibernating
16922,482,1,5.008852459016394,1,1,1,111,Hibernating
16923,9,27,12.307639198218263,5,5,2,552,Loyal
16925,450,1,6.980555555555556,1,1,1,111,Hibernating
16926,281,5,11.871238938053098,2,4,2,242,Loyal
16927,25,3,90.50833333333333,5,3,5,535,Potential Loyalists
16928,4,26,11.427857142857142,5,5,2,552,Loyal
16929,37,2,15.317142857142857,5,2,2,522,Potential Loyalists
16931,13,16,5.040056818181818,5,5,1,551,Loyal
16932,333,2,3.0634065934065933,2,2,1,221,Hibernating
16933,149,8,10.68703007518797,3,4,2,342,Loyal
16934,293,4,14.321728395061728,2,3,2,232,At Risk
16935,291,3,7.33013698630137,2,3,1,231,At Risk
16936,295,1,3.434404761904762,2,1,1,211,Hibernating
16937,408,1,3.9627450980392154,1,1,1,111,Hibernating
16938,89,8,8.24239263803681,4,4,1,441,Loyal
16939,398,3,10.204545454545455,1,3,2,132,At Risk
16940,79,7,10.286549019607843,4,4,2,442,Loyal
16941,521,1,16.5,1,1,3,113,Hibernating
16942,46,7,7.3560406091370565,4,4,1,441,Loyal
16943,121,3,24.74939393939394,3,3,4,334,Potential Loyalists
16944,519,1,14.48,1,1,2,112,Hibernating
16945,8,27,18.0243,5,5,3,553,Loyal
16946,293,5,15.974189189189188,2,4,3,243,Loyal
16947,145,4,18.20596153846154,3,3,3,333,Potential Loyalists
16948,48,7,19.971904761904764,4,4,4,444,Champions
16949,95,4,13.125,4,3,2,432,Potential Loyalists
16950,34,9,25.195671641791048,5,5,4,554,Champions
16951,44,3,14.857558139534884,4,3,2,432,Potential Loyalists
16952,19,5,9.077045454545454,5,4,1,541,Loyal
16954,34,15,27.303020833333335,5,5,5,555,Champions
16955,94,6,22.972105263157896,4,4,4,444,Champions
16957,149,2,26.04,3,2,4,324,Potential Loyalists
16958,345,1,10.93837837837838,2,1,2,212,Hibernating
16960,162,6,4.203292978208233,3,4,1,341,Loyal
16961,26,3,15.28,5,3,2,532,Potential Loyalists
16962,319,1,16.736,2,1,3,213,Hibernating
16963,97,1,15.792857142857144,4,1,3,413,New Customers
16964,643,2,34.641666666666666,1,2,5,125,Hibernating
16965,136,1,7.682799999999999,3,1,1,311,Needs Attention
16966,80,4,67.57090909090908,4,3,5,435,Potential Loyalists
16967,99,1,15.19142857142857,4,1,2,412,New Customers
16968,17,1,16.887333333333334,5,1,3,513,New Customers
16969,44,2,14.967500000000001,4,2,2,422,Potential Loyalists
16970,536,1,35.7,1,1,5,115,Hibernating
16972,292,2,8.934659090909092,2,2,1,221,Hibernating
16973,296,1,21.166666666666668,2,1,4,214,Hibernating
16974,432,2,45.6875,1,2,5,125,Hibernating
16975,332,3,20.580444444444446,2,3,4,234,At Risk
16976,176,1,125.75999999999999,3,1,5,315,Needs Attention
16977,305,4,17.714285714285715,2,3,3,233,At Risk
16978,575,2,8.65576923076923,1,2,1,121,Hibernating
16979,57,5,26.49813559322034,4,4,4,444,Champions
16980,164,3,13.154732142857144,3,3,2,332,Potential Loyalists
16983,6,9,14.413932038834952,5,5,2,552,Loyal
16984,39,8,9.36773,4,4,2,442,Loyal
16985,67,19,42.08489473684211,4,5,5,455,Champions
16986,355,9,17.593452380952378,1,5,3,153,Loyal
16987,79,7,8.286931818181818,4,4,1,441,Loyal
16988,289,1,19.734615384615385,2,1,4,214,Hibernating
16989,8,2,111.3375,5,2,5,525,Potential Loyalists
16990,128,2,172.0,3,2,5,325,Potential Loyalists
16991,331,1,14.070405405405406,2,1,2,212,Hibernating
16992,8,11,18.93056,5,5,4,554,Champions
16993,373,2,69.67678571428571,1,2,5,125,Hibernating
16996,31,8,26.69421875,5,4,4,544,Champions
16997,197,3,58.5,3,3,5,335,Potential Loyalists
16998,59,5,67.0,4,4,5,445,Champions
17000,306,2,13.543333333333333,2,2,2,222,Hibernating
17001,1,16,23.880350877192985,5,5,4,554,Champions
17002,125,6,31.866769230769233,3,4,5,345,Loyal
17003,312,4,7.4121428571428565,2,3,1,231,At Risk
17004,2,3,38.81961538461539,5,3,5,535,Potential Loyalists
17005,380,2,37.118,1,2,5,125,Hibernating
17006,302,4,9.936511627906976,2,3,2,232,At Risk
17007,64,6,16.783541666666668,4,4,3,443,Loyal
17008,339,1,81.36,2,1,5,215,Hibernating
17009,460,1,22.005454545454544,1,1,4,114,Hibernating
17011,557,2,30.83076923076923,1,2,5,125,Hibernating
17012,634,1,9.146666666666667,1,1,1,111,Hibernating
17015,95,1,4.3347107438016526,4,1,1,411,New Customers
17016,486,1,13.473170731707317,1,1,2,112,Hibernating
17017,72,23,30.47087078651685,4,5,5,455,Champions
17018,235,5,65.65185185185184,3,4,5,345,Loyal
17019,171,10,5.8586141732283465,3,5,1,351,Loyal
17020,452,2,13.559710144927536,1,2,2,122,Hibernating
17021,351,6,24.629583333333333,1,4,4,144,Loyal
17022,342,1,21.0,2,1,4,214,Hibernating
17023,327,3,16.33020408163265,2,3,3,233,At Risk
17024,9,2,28.125,5,2,5,525,Potential Loyalists
17025,283,4,34.57473684210526,2,3,5,235,At Risk
17026,95,3,26.1225,4,3,4,434,Potential Loyalists
17027,89,6,5.521974522292994,4,4,1,441,Loyal
17028,491,3,16.777157894736842,1,3,3,133,At Risk
17029,20,7,73.7,5,4,5,545,Champions
17031,64,5,63.8890243902439,4,4,5,445,Champions
17032,457,6,12.371181434599155,1,4,2,142,Loyal
17033,123,3,35.02884615384615,3,3,5,335,Potential Loyalists
17034,197,3,19.434285714285714,3,3,4,334,Potential Loyalists
17035,155,4,18.593636363636364,3,3,3,333,Potential Loyalists
17036,293,1,14.741666666666667,2,1,2,212,Hibernating
17038,324,1,15.384634146341464,2,1,2,212,Hibernating
17039,514,1,44.53697674418604,1,1,5,115,Hibernating
17040,47,2,28.953125,4,2,5,425,Potential Loyalists
17041,18,5,12.91047619047619,5,4,2,542,Loyal
17042,31,4,10.36876404494382,5,3,2,532,Potential Loyalists
17043,88,6,9.279538461538461,4,4,2,442,Loyal
17044,284,11,76.63985815602837,2,5,5,255,Loyal
17045,22,4,13.879019607843139,5,3,2,532,Potential Loyalists
17046,67,5,22.42435294117647,4,4,4,444,Champions
17047,114,5,16.148,3,4,3,343,Loyal
17048,27,7,20.3173,5,4,4,544,Champions
17049,27,15,17.69235924932976,5,5,3,553,Loyal
17050,6,10,12.336123595505617,5,5,2,552,Loyal
17051,104,4,4.550254777070063,4,3,1,431,Potential Loyalists
17053,40,1,38.34461538461539,4,1,5,415,New Customers
17054,47,4,16.213472222222222,4,3,3,433,Potential Loyalists
17055,355,1,7.985,1,1,1,111,Hibernating
17056,648,1,16.075000000000003,1,1,3,113,Hibernating
17057,505,1,5.893673469387756,1,1,1,111,Hibernating
17058,109,2,16.727755102040817,3,2,3,323,Potential Loyalists
17059,20,8,6.855317002881844,5,4,1,541,Loyal
17060,176,1,46.848,3,1,5,315,Needs Attention
17061,20,10,58.97253164556962,5,5,5,555,Champions
17062,223,6,7.395925925925926,3,4,1,341,Loyal
17063,73,10,17.268242424242427,4,5,3,453,Loyal
17064,92,2,10.727906976744187,4,2,2,422,Potential Loyalists
17065,547,2,16.224999999999998,1,2,3,123,Hibernating
17066,636,1,12.685555555555556,1,1,2,112,Hibernating
17067,634,3,34.964615384615385,1,3,5,135,At Risk
17068,4,42,8.58973600844773,5,5,1,551,Loyal
17069,65,10,19.828441558441558,4,5,4,454,Champions
17070,23,2,4.241142857142857,5,2,1,521,Potential Loyalists
17071,43,10,17.3411875,4,5,3,453,Loyal
17072,534,1,12.820454545454545,1,1,2,112,Hibernating
17073,19,1,8.103392857142858,5,1,1,511,New Customers
17074,472,1,50.7625,1,1,5,115,Hibernating
17075,163,9,11.324619565217391,3,5,2,352,Loyal
17076,183,5,18.86846153846154,3,4,4,344,Loyal
17077,487,1,306.0,1,1,5,115,Hibernating
17080,179,6,29.051199999999998,3,4,5,345,Loyal
17081,305,4,4.377718120805369,2,3,1,231,At Risk
17082,228,5,27.81357142857143,3,4,5,345,Loyal
17083,19,9,35.2155652173913,5,5,5,555,Champions
17084,306,1,17.06984848484848,2,1,3,213,Hibernating
17085,33,28,7.890452716297786,5,5,1,551,Loyal
17087,647,1,18.460833333333333,1,1,3,113,Hibernating
17088,92,2,18.17025974025974,4,2,3,423,Potential Loyalists
17089,296,1,32.1125,2,1,5,215,Hibernating
17090,8,10,40.793617021276596,5,5,5,555,Champions
17091,8,17,15.576150234741785,5,5,2,552,Loyal
17092,35,9,13.777863777089783,5,5,2,552,Loyal
17093,502,1,18.144615384615385,1,1,3,113,Hibernating
17094,232,2,22.34444444444445,3,2,4,324,Potential Loyalists
17095,209,6,18.474742268041236,3,4,3,343,Loyal
17096,52,9,16.567656250000002,4,5,3,453,Loyal
17097,10,7,4.310982142857143,5,4,1,541,Loyal
17098,291,3,32.837222222222216,2,3,5,235,At Risk
17099,442,1,14.55425,1,1,2,112,Hibernating
17101,88,4,23.24791666666667,4,3,4,434,Potential Loyalists
17102,171,1,25.5,3,1,4,314,Needs Attention
17103,632,1,13.259375,1,1,2,112,Hibernating
17104,333,1,24.948947368421052,2,1,4,214,Hibernating
17105,69,2,7.397555555555555,4,2,1,421,Potential Loyalists
17106,299,1,9.268490566037736,2,1,2,212,Hibernating
17107,64,7,23.70971370143149,4,4,4,444,Champions
17108,573,1,19.438888888888886,1,1,4,114,Hibernating
17109,142,4,11.51328947368421,3,3,2,332,Potential Loyalists
17110,75,3,10.013725490196078,4,3,2,432,Potential Loyalists
17111,335,1,11.99842105263158,2,1,2,212,Hibernating
17112,412,1,4.1034,1,1,1,111,Hibernating
17113,484,6,14.44740506329114,1,4,2,142,Loyal
17114,48,6,6.781910112359551,4,4,1,441,Loyal
17115,92,6,22.449646017699113,4,4,4,444,Champions
17116,557,1,8.293191489361702,1,1,1,111,Hibernating
17117,198,1,12.91111111111111,3,1,2,312,Needs Attention
17118,227,1,15.702000000000002,3,1,2,312,Needs Attention
17120,143,1,17.08111111111111,3,1,3,313,Needs Attention
17121,312,1,26.228333333333335,2,1,4,214,Hibernating
17122,29,4,19.016666666666666,5,3,4,534,Potential Loyalists
17123,71,3,23.01595238095238,4,3,4,434,Potential Loyalists
17124,95,1,9.3403125,4,1,2,412,New Customers
17126,62,9,4.352194092827005,4,5,1,451,Loyal
17127,338,5,31.217027027027033,2,4,5,245,Loyal
17128,244,1,11.220714285714285,3,1,2,312,Needs Attention
17129,430,1,15.925,1,1,3,113,Hibernating
17132,361,2,16.317948717948717,1,2,3,123,Hibernating
17133,100,8,283.92744186046514,4,4,5,445,Champions
17134,16,3,17.21891891891892,5,3,3,533,Potential Loyalists
17135,199,5,10.22796875,3,4,2,342,Loyal
17136,572,1,16.548571428571428,1,1,3,113,Hibernating
17137,326,6,6.441079545454546,2,4,1,241,Loyal
17138,185,7,17.22478431372549,3,4,3,343,Loyal
17139,32,20,25.143094462540716,5,5,4,554,Champions
17140,157,1,23.266,3,1,4,314,Needs Attention
17141,328,4,4.335229885057472,2,3,1,231,At Risk
17142,148,4,12.088636363636363,3,3,2,332,Potential Loyalists
17143,327,2,7.262689075630252,2,2,1,221,Hibernating
17145,422,4,17.33838888888889,1,3,3,133,At Risk
17146,15,13,18.841495016611297,5,5,4,554,Champions
17147,116,7,24.34128712871287,3,4,4,344,Loyal
17149,361,1,23.850000000000005,1,1,4,114,Hibernating
17150,286,6,14.678571428571429,2,4,2,242,Loyal
17151,645,1,57.97500000000001,1,1,5,115,Hibernating
17152,104,4,126.03125,4,3,5,435,Potential Loyalists
17155,87,6,12.646129032258065,4,4,2,442,Loyal
17156,401,1,15.176153846153847,1,1,2,112,Hibernating
17157,86,18,36.72323529411764,4,5,5,455,Champions
17158,142,4,16.606823529411763,3,3,3,333,Potential Loyalists
17159,81,3,18.46033898305085,4,3,3,433,Potential Loyalists
17160,19,16,15.811272430668842,5,5,3,553,Loyal
17161,353,1,16.46173076923077,1,1,3,113,Hibernating
17162,40,9,16.44561797752809,4,5,3,453,Loyal
17163,355,2,16.2672,1,2,3,123,Hibernating
17164,61,3,16.49896103896104,4,3,3,433,Potential Loyalists
17165,193,6,17.9432,3,4,3,343,Loyal
17166,113,1,12.759,3,1,2,312,Needs Attention
17167,289,3,10.97607594936709,2,3,2,232,At Risk
17168,408,1,19.057142857142857,1,1,4,114,Hibernating
17169,93,2,16.144358974358973,4,2,3,423,Potential Loyalists
17170,283,2,17.868000000000002,2,2,3,223,Hibernating
17171,198,2,15.3836,3,2,2,322,Potential Loyalists
17172,340,2,26.61708333333333,2,2,4,224,Hibernating
17173,26,2,38.4504,5,2,5,525,Potential Loyalists
17174,127,1,14.975,3,1,2,312,Needs Attention
17175,50,3,19.50327272727273,4,3,4,434,Potential Loyalists
17176,111,3,21.483809523809523,3,3,4,334,Potential Loyalists
17177,415,1,4.120689655172414,1,1,1,111,Hibernating
17178,640,1,12.800322580645162,1,1,2,112,Hibernating
17179,87,6,9.539620253164557,4,4,2,442,Loyal
17180,150,10,5.373501326259947,3,5,1,351,Loyal
17181,283,2,41.877500000000005,2,2,5,225,Hibernating
17182,332,2,53.550000000000004,2,2,5,225,Hibernating
17183,15,1,36.63,5,1,5,515,New Customers
17184,479,2,14.172142857142859,1,2,2,122,Hibernating
17185,501,3,5.215,1,3,1,131,At Risk
17187,136,2,20.335217391304347,3,2,4,324,Potential Loyalists
17188,74,11,27.31798611111111,4,5,5,455,Champions
17189,15,5,7.785609756097561,5,4,1,541,Loyal
17190,313,5,7.253255813953488,2,4,1,241,Loyal
17191,4,14,8.276692307692308,5,5,1,551,Loyal
17192,445,1,3.7061904761904763,1,1,1,111,Hibernating
17193,86,4,52.964999999999996,4,3,5,435,Potential Loyalists
17194,270,2,13.625614035087718,2,2,2,222,Hibernating
17195,565,1,18.160645161290322,1,1,3,113,Hibernating
17196,337,1,3.3932692307692305,2,1,1,211,Hibernating
17198,275,2,6.774805194805195,2,2,1,221,Hibernating
17199,492,1,16.124444444444446,1,1,3,113,Hibernating
17200,297,4,14.2684,2,3,2,232,At Risk
17201,433,3,6.130413793103448,1,3,1,131,At Risk
17202,330,1,20.08125,2,1,4,214,Hibernating
17203,298,4,17.051101694915253,2,3,3,233,At Risk
17204,85,9,31.09994350282486,4,5,5,455,Champions
17205,325,2,27.96681818181818,2,2,5,225,Hibernating
17207,561,1,4.581363636363636,1,1,1,111,Hibernating
17208,305,1,4.8062499999999995,2,1,1,211,Hibernating
17209,558,3,15.290000000000001,1,3,2,132,At Risk
17210,302,1,4.6920370370370375,2,1,1,211,Hibernating
17211,90,11,10.404951140065148,4,5,2,452,Loyal
17212,162,3,27.393448275862067,3,3,5,335,Potential Loyalists
17213,51,11,18.55737556561086,4,5,3,453,Loyal
17214,158,4,9.02455882352941,3,3,1,331,Potential Loyalists
17215,374,1,16.922727272727272,1,1,3,113,Hibernating
17216,464,1,4.646428571428571,1,1,1,111,Hibernating
17217,143,2,7.517241379310345,3,2,1,321,Potential Loyalists
17218,123,13,8.192113402061855,3,5,1,351,Loyal
17219,326,1,5.796,2,1,1,211,Hibernating
17220,8,17,6.702776735459662,5,5,1,551,Loyal
17221,501,3,10.212539682539683,1,3,2,132,At Risk
17222,387,5,14.573902439024389,1,4,2,142,Loyal
17223,219,3,8.116464646464646,3,3,1,331,Potential Loyalists
17224,411,1,8.70142857142857,1,1,1,111,Hibernating
17225,491,1,26.23,1,1,4,114,Hibernating
17226,218,3,14.756065573770492,3,3,2,332,Potential Loyalists
17227,82,9,15.5646,4,5,2,452,Loyal
17228,117,9,8.442801724137931,3,5,1,351,Loyal
17229,6,2,6.782127659574468,5,2,1,521,Potential Loyalists
17230,173,18,44.50650224215247,3,5,5,355,Loyal
17231,35,22,5.71846968238691,5,5,1,551,Loyal
17233,358,2,11.211515151515153,1,2,2,122,Hibernating
17234,92,1,10.706428571428573,4,1,2,412,New Customers
17235,282,7,21.209,2,4,4,244,Loyal
17236,89,11,12.936260162601627,4,5,2,452,Loyal
17237,285,2,11.268688524590164,2,2,2,222,Hibernating
17238,46,26,5.9541035856573705,4,5,1,451,Loyal
17239,222,4,37.1703125,3,3,5,335,Potential Loyalists
17240,506,1,18.657142857142855,1,1,3,113,Hibernating
17241,295,12,16.047602339181285,2,5,3,253,Loyal
17242,18,5,34.396190476190476,5,4,5,545,Champions
17243,2,59,16.91897357723577,5,5,3,553,Loyal
17244,293,4,9.78808988764045,2,3,2,232,At Risk
17245,114,2,14.8652,3,2,2,322,Potential Loyalists
17246,456,2,6.486666666666667,1,2,1,121,Hibernating
17248,30,2,4.668034188034188,5,2,1,521,Potential Loyalists
17249,338,1,2.51962962962963,2,1,1,211,Hibernating
17250,170,1,6.486363636363635,3,1,1,311,Needs Attention
17251,272,3,10.155375000000001,2,3,2,232,At Risk
17252,26,2,4.067356321839081,5,2,1,521,Potential Loyalists
17254,311,1,5.508055555555555,2,1,1,211,Hibernating
17255,209,3,4.087866666666667,3,3,1,331,Potential Loyalists
17256,17,5,16.094516129032257,5,4,3,543,Loyal
17257,346,2,12.848666666666666,2,2,2,222,Hibernating
17258,306,2,7.587272727272728,2,2,1,221,Hibernating
17259,58,6,5.725272727272727,4,4,1,441,Loyal
17260,321,1,16.2,2,1,3,213,Hibernating
17261,419,1,5.009565217391304,1,1,1,111,Hibernating
17262,136,10,129.45368421052632,3,5,5,355,Loyal
17263,118,1,2.7582608695652175,3,1,1,311,Needs Attention
17264,334,1,3.3284523809523807,2,1,1,211,Hibernating
17265,48,2,4.432283464566929,4,2,1,421,Potential Loyalists
17266,57,3,5.00234375,4,3,1,431,Potential Loyalists
17267,36,2,8.358421052631579,5,2,1,521,Potential Loyalists
17268,17,11,57.79633333333333,5,5,5,555,Champions
17269,295,1,3.681232876712329,2,1,1,211,Hibernating
17270,379,2,12.134374999999999,1,2,2,122,Hibernating
17271,646,1,4.045961538461539,1,1,1,111,Hibernating
17272,109,2,17.84101265822785,3,2,3,323,Potential Loyalists
17273,333,1,11.76,2,1,2,212,Hibernating
17274,305,1,8.95,2,1,1,211,Hibernating
17275,293,1,4.111739130434783,2,1,1,211,Hibernating
17276,311,1,9.568679245283018,2,1,2,212,Hibernating
17277,137,2,15.43985507246377,3,2,2,322,Potential Loyalists
17278,151,2,14.455625,3,2,2,322,Potential Loyalists
17280,347,1,19.81,2,1,4,214,Hibernating
17281,283,6,132.975,2,4,5,245,Loyal
17282,40,5,10.78184331797235,4,4,2,442,Loyal
17283,288,1,12.564,2,1,2,212,Hibernating
17284,30,6,6.951618497109826,5,4,1,541,Loyal
17285,538,2,8.7675,1,2,1,121,Hibernating
17286,310,2,5.0325,2,2,1,221,Hibernating
17287,53,19,8.242068181818182,4,5,1,451,Loyal
17288,117,9,9.742737430167598,3,5,2,352,Loyal
17289,90,7,6.3800497512437815,4,4,1,441,Loyal
17290,291,6,9.1572,2,4,1,241,Loyal
17291,218,1,550.8000000000001,3,1,5,315,Needs Attention
17292,381,2,18.116666666666667,1,2,3,123,Hibernating
17293,29,12,16.8821875,5,5,3,553,Loyal
17294,578,2,27.51705882352941,1,2,5,125,Hibernating
17296,640,1,10.246363636363636,1,1,2,112,Hibernating
17298,10,5,13.647246376811594,5,4,2,542,Loyal
17299,10,4,6.990454545454545,5,3,1,531,Potential Loyalists
17300,300,2,8.946363636363635,2,2,1,221,Hibernating
17301,534,1,2.4145454545454546,1,1,1,111,Hibernating
17302,32,3,12.252037037037038,5,3,2,532,Potential Loyalists
17303,271,1,4.717735849056604,2,1,1,211,Hibernating
17304,443,1,22.3,1,1,4,114,Hibernating
17305,558,1,237.27333333333334,1,1,5,115,Hibernating
17306,9,17,142.74727272727273,5,5,5,555,Champions
17307,305,11,83.33104166666668,2,5,5,255,Loyal
17308,303,2,644.5371428571428,2,2,5,225,Hibernating
17309,5,3,8.934864864864865,5,3,1,531,Potential Loyalists
17310,296,2,512.55,2,2,5,225,Hibernating
17311,226,5,28.522604166666667,3,4,5,345,Loyal
17312,48,3,46.021428571428565,4,3,5,435,Potential Loyalists
17314,58,14,20.439105263157895,4,5,4,454,Champions
17315,10,35,11.74627092846271,5,5,2,552,Loyal
17316,330,1,3.5557142857142856,2,1,1,211,Hibernating
17318,635,1,9.126666666666667,1,1,1,111,Hibernating
17319,579,1,9.700000000000001,1,1,2,112,Hibernating
17320,10,6,16.64235632183908,5,4,3,543,Loyal
17321,304,4,5.0240322580645165,2,3,1,231,At Risk
17322,286,5,5.2123728813559325,2,4,1,241,Loyal
17323,34,9,4.567325581395348,5,5,1,551,Loyal
17324,241,10,16.92327731092437,3,5,3,353,Loyal
17325,190,3,15.629999999999999,3,3,2,332,Potential Loyalists
17326,318,2,3.6174157303370786,2,2,1,221,Hibernating
17327,319,2,38.0875,2,2,5,225,Hibernating
17328,582,1,17.45,1,1,3,113,Hibernating
17329,225,4,8.235000000000001,3,3,1,331,Potential Loyalists
17330,454,1,9.95,1,1,2,112,Hibernating
17331,33,1,175.2,5,1,5,515,New Customers
17332,437,5,8.806063829787234,1,4,1,141,Loyal
17334,212,3,20.488709677419354,3,3,4,334,Potential Loyalists
17335,293,2,13.025641025641026,2,2,2,222,Hibernating
17336,382,1,81.12,1,1,5,115,Hibernating
17337,61,4,3.7387822878228785,4,3,1,431,Potential Loyalists
17338,24,16,9.091435853865761,5,5,1,551,Loyal
17339,4,3,25.882857142857144,5,3,4,534,Potential Loyalists
17340,30,14,27.963835182250396,5,5,5,555,Champions
17341,66,5,4.643316953316953,4,4,1,441,Loyal
17342,289,4,34.01787878787879,2,3,5,235,At Risk
17343,265,6,15.74925,2,4,2,242,Loyal
17344,638,1,8.311891891891893,1,1,1,111,Hibernating
17345,3,9,8.391739130434782,5,5,1,551,Loyal
17346,13,19,5.02012987012987,5,5,1,551,Loyal
17348,207,5,5.25068100358423,3,4,1,341,Loyal
17349,89,5,9.066489361702128,4,4,1,441,Loyal
17350,303,3,8.26628,2,3,1,231,At Risk
17351,78,11,30.075499999999998,4,5,5,455,Champions
17352,605,1,7.25,1,1,1,111,Hibernating
17353,38,4,231.57142857142858,4,3,5,435,Potential Loyalists
17354,338,3,19.89090909090909,2,3,4,234,At Risk
17355,296,1,7.705675675675676,2,1,1,211,Hibernating
17356,221,5,11.00546511627907,3,4,2,342,Loyal
17358,212,5,5.891496598639455,3,4,1,341,Loyal
17359,558,1,6.808695652173912,1,1,1,111,Hibernating
17360,93,4,5.668203592814371,4,3,1,431,Potential Loyalists
17361,96,4,14.268695652173914,4,3,2,432,Potential Loyalists
17362,149,7,6.90972027972028,3,4,1,341,Loyal
17363,304,3,26.135,2,3,4,234,At Risk
17364,47,22,13.47620218579235,4,5,2,452,Loyal
17365,79,12,9.888105802047782,4,5,2,452,Loyal
17366,341,2,8.120296296296296,2,2,1,221,Hibernating
17367,148,1,4.952941176470588,3,1,1,311,Needs Attention
17368,3,12,12.874444444444444,5,5,2,552,Loyal
17369,365,1,979.1999999999999,1,1,5,115,Hibernating
17370,2,2,13.41529411764706,5,2,2,522,Potential Loyalists
17371,271,4,5.03469696969697,2,3,1,231,At Risk
17372,76,25,6.708184818481848,4,5,1,451,Loyal
17373,43,5,13.03032258064516,4,4,2,442,Loyal
17374,128,3,17.312142857142856,3,3,3,333,Potential Loyalists
17375,109,4,7.6808139534883715,3,3,1,331,Potential Loyalists
17376,221,3,8.0975,3,3,1,331,Potential Loyalists
17377,36,67,10.703640552995392,5,5,2,552,Loyal
17378,283,1,10.95,2,1,2,212,Hibernating
17380,343,3,64.5,2,3,5,235,At Risk
17381,9,33,235.9528571428571,5,5,5,555,Champions
17382,345,7,52.305,2,4,5,245,Loyal
17383,363,1,55.349999999999994,1,1,5,115,Hibernating
17384,128,2,49.85,3,2,5,325,Potential Loyalists
17386,9,6,86.84238095238095,5,4,5,545,Champions
17388,41,10,43.428518518518516,4,5,5,455,Champions
17389,5,52,102.93533923303835,5,5,5,555,Champions
17390,330,1,12.441666666666668,2,1,2,212,Hibernating
17391,73,2,169.6,4,2,5,425,Potential Loyalists
17392,216,3,7.789863013698629,3,3,1,331,Potential Loyalists
17393,320,2,7.940625,2,2,1,221,Hibernating
17394,129,1,50.967499999999994,3,1,5,315,Needs Attention
17395,418,1,32.5,1,1,5,115,Hibernating
17396,58,11,156.5025,4,5,5,455,Champions
17397,326,1,11.66891304347826,2,1,2,212,Hibernating
17398,24,3,17.19421052631579,5,3,3,533,Potential Loyalists
17400,36,8,9.723596673596674,5,4,2,542,Loyal
17401,450,1,9.570833333333333,1,1,2,112,Hibernating
17402,11,18,21.96219895287958,5,5,4,554,Champions
17403,360,1,7.416666666666667,1,1,1,111,Hibernating
17404,37,17,159.86347826086956,5,5,5,555,Champions
17405,60,1,9.592926829268293,4,1,2,412,New Customers
17406,243,12,16.965175097276266,3,5,3,353,Loyal
17407,321,1,24.039130434782606,2,1,4,214,Hibernating
17408,73,3,39.511250000000004,4,3,5,435,Potential Loyalists
17409,94,10,74.93759615384616,4,5,5,455,Champions
17410,5,2,19.070454545454545,5,2,4,524,Potential Loyalists
17411,171,3,18.6404,3,3,3,333,Potential Loyalists
17412,106,13,16.154088669950738,4,5,3,453,Loyal
17413,314,2,56.013999999999996,2,2,5,225,Hibernating
17414,94,5,103.476,4,4,5,445,Champions
17416,19,20,29.785961165048544,5,5,5,555,Champions
17417,458,1,10.26125,1,1,2,112,Hibernating
17418,233,2,15.582916666666668,3,2,2,322,Potential Loyalists
17419,53,14,20.03698347107438,4,5,4,454,Champions
17420,81,5,18.20021739130435,4,4,3,443,Loyal
17421,295,3,18.265689655172416,2,3,3,233,At Risk
17422,3,10,17.536296296296296,5,5,3,553,Loyal
17423,127,2,31.07,3,2,5,325,Potential Loyalists
17426,1,11,18.425,5,5,3,553,Loyal
17428,20,36,38.62179289026275,5,5,5,555,Champions
17429,38,5,14.289052631578947,4,4,2,442,Loyal
17430,275,3,17.636666666666667,2,3,3,233,At Risk
17431,223,1,9.37906976744186,3,1,2,312,Needs Attention
17432,294,7,6.050786026200873,2,4,1,241,Loyal
17433,295,1,6.841025641025642,2,1,1,211,Hibernating
17435,321,1,22.09,2,1,4,214,Hibernating
17436,136,4,36.68,3,3,5,335,Potential Loyalists
17437,439,1,6.792692307692307,1,1,1,111,Hibernating
17438,163,5,20.03901408450704,3,4,4,344,Loyal
17439,565,1,40.7175,1,1,5,115,Hibernating
17440,66,4,53.93,4,3,5,435,Potential Loyalists
17441,642,1,13.96904761904762,1,1,2,112,Hibernating
17442,3,14,16.324828897338403,5,5,3,553,Loyal
17443,129,1,534.24,3,1,5,315,Needs Attention
17444,61,2,17.82910447761194,4,2,3,423,Potential Loyalists
17446,86,2,13.433333333333334,4,2,2,422,Potential Loyalists
17448,407,46,13.032202327663384,1,5,2,152,Loyal
17449,4,10,7.881204819277109,5,5,1,551,Loyal
17450,5,28,506.8753284671533,5,5,5,555,Champions
17451,15,1,15.04391304347826,5,1,2,512,New Customers
17454,102,10,12.285238095238096,4,5,2,452,Loyal
17455,113,1,16.4625,3,1,3,313,Needs Attention
17456,275,2,15.914545454545456,2,2,3,223,Hibernating
